id,first_name,player_name,dateofbirth,gender,batting_hand,bowling_type,role,country_id,country,image,Test,ODI,T20,ipl_team,retired,player_image
6463,Gerald,Gerald Coetzee,02-10-2000,m,right-hand-bat,right-arm-fast,Medium Pacer,146,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png,4,14,4,MI,n,
6478,Marco,Marco Jansen,01-05-2000,m,right-hand-bat,left-arm-fast,Bowling Allrounder,146,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png,21,32,24,PBKS,n,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Marco_Jansen_2022.jpg/500px-Marco_Jansen_2022.jpg
25797,Tristan,Tristan Stubbs,14-08-2000,m,right-hand-bat,legbreak,Top Order Batter,146,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png,14,15,44,DC,n,
25923,Jonty,Jonty Rhodes,27-07-1969,m,right-hand-bat,right-arm-fast,Middle Order Batter,146,South Africa,https://cdn.sportmonks.com/images/countries/png/short/za.png,52,245,0,NA,y,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/JONTY_RHODES.jpg/500px-JONTY_RHODES.jpg
163,Rangana,Rangana Herath,19-03-1978,m,left-hand-bat,slow-left-arm-orthodox,Spinner,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png,93,71,12,NA,y,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Lords_-_June_2011_-_E_v_SL_-_Rangana_Herath_Delivers_%285858562848%29.jpg/500px-Lords_-_June_2011_-_E_v_SL_-_Rangana_Herath_Delivers_%285858562848%29.jpg
164,Dimuth,Dimuth Karunaratne,21-04-1988,m,left-hand-bat,right-arm-fast,Top Order Batter,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png,100,50,0,NA,y,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/2_07_Dimuth_Karunaratne.jpg/500px-2_07_Dimuth_Karunaratne.jpg
166,Kusal,Kusal Mendis,02-02-1995,m,right-hand-bat,does not bowl,Wicketkeeper,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png,73,154,100,GT,n,
167,Kusal,Kusal Perera,17-08-1990,m,left-hand-bat,does not bowl,Top Order Batter,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png,22,116,93,RR,n,
169,Upul,Upul Tharanga,02-02-1985,m,left-hand-bat,does not bowl,Top Order Batter,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png,31,235,26,NA,y,https://upload.wikimedia.org/wikipedia/commons/d/d5/Upul-Tharanga%2C_Sri_Lanka_vs_Pakistan%2C_1st_ODI%2C_2017.jpg
170,Dushmantha,Dushmantha Chameera,11-01-1992,m,right-hand-bat,right-arm-fast,Medium Pacer,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png,12,58,71,DC,n,
171,Dhananjaya,Dhananjaya de Silva,06-09-1991,m,right-hand-bat,right-arm-offbreak,Batting Allrounder,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png,65,93,48,NA,n,
175,Lasith,Lasith Malinga,28-08-1983,m,right-hand-bat,right-arm-fast,Medium Pacer,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png,30,226,84,MI,y,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Lasith_Malinga_tossing_a_cricket_ball_at_practice.jpg/500px-Lasith_Malinga_tossing_a_cricket_ball_at_practice.jpg
177,Thisara,Thisara Perera,03-04-1989,m,left-hand-bat,right-arm-fast,Bowling Allrounder,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png,6,166,84,RPS,y,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Thisara_Perera_2.JPG/500px-Thisara_Perera_2.JPG
178,Dasun,Dasun Shanaka,09-09-1991,m,right-hand-bat,right-arm-fast,Batting Allrounder,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png,6,71,124,GT,n,
180,Dinesh,Dinesh Chandimal,18-11-1989,m,right-hand-bat,right-arm-offbreak,Wicketkeeper,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png,76,157,68,NA,y,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Dinesh_Chandimal_2.JPG/500px-Dinesh_Chandimal_2.JPG
181,Niroshan,Niroshan Dickwella,23-06-1993,m,left-hand-bat,does not bowl,Wicketkeeper,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png,54,55,28,NA,y,
185,Angelo,Angelo Mathews,02-06-1987,m,right-hand-bat,right-arm-fast,Batting Allrounder,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png,106,226,78,DD,y,https://upload.wikimedia.org/wikipedia/commons/a/a2/Angelo_Mathews_%285338334462%29.jpg
914,Kamindu,Kamindu Mendis,30-09-1998,m,left-hand-bat,right-arm-offbreak,Bowling Allrounder,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png,14,27,36,SRH,n,
1268,Tillakaratne,Tillakaratne Dilshan,14-10-1976,m,right-hand-bat,right-arm-offbreak,Batting Allrounder,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png,87,330,80,RCB,y,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Tillakaratne_Dilshan_portrait.jpg/500px-Tillakaratne_Dilshan_portrait.jpg
1301,Ajantha,Ajantha Mendis,11-03-1985,m,right-hand-bat,right-arm-offbreak,Spinner,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png,19,87,39,PWI,y,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Mendis_bowling.jpg/500px-Mendis_bowling.jpg
1358,Kumar,Kumar Sangakkara,27-10-1977,m,left-hand-bat,right-arm-offbreak,Wicketkeeper,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png,134,404,56,SRH,y,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Kumar_Sangakkara_bat_in_hand.JPG/500px-Kumar_Sangakkara_bat_in_hand.JPG
1433,Mahela,Mahela Jayawardene,27-05-1977,m,right-hand-bat,right-arm-fast,Top Order Batter,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png,149,448,55,DD,y,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Mahela_Jayawardene_3.JPG/500px-Mahela_Jayawardene_3.JPG
1775,Sanath,Sanath Jayasuriya,30-06-1969,m,left-hand-bat,slow-left-arm-orthodox,Top Order Batter,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png,110,445,31,RR,y,https://upload.wikimedia.org/wikipedia/commons/1/16/Sanath_jayasuriya_portrait.jpg
1778,Nuwan,Nuwan Kulasekara,22-07-1982,m,right-hand-bat,right-arm-fast,Medium Pacer,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png,21,184,58,CSK,y,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Nuwan_Kulasekara.jpg/500px-Nuwan_Kulasekara.jpg
1784,Muttiah,Muttiah Muralitharan,17-04-1972,m,right-hand-bat,right-arm-offbreak,Spinner,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png,133,350,12,RCB,y,https://upload.wikimedia.org/wikipedia/commons/c/c6/Photograph_of_Muttiah_Muralitharan.jpg
1790,Chaminda,Chaminda Vaas,27-01-1974,m,left-hand-bat,left-arm-fast,Medium Pacer,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png,111,322,6,DC,y,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Chaminda_Vaas.jpg/500px-Chaminda_Vaas.jpg
2336,Lahiru,Lahiru Thirimanne,08-09-1989,m,left-hand-bat,right-arm-fast,Top Order Batter,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png,44,127,26,NA,y,
2342,Sachithra,Sachithra Senanayake,09-02-1985,m,right-hand-bat,right-arm-offbreak,Bowling Allrounder,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png,1,49,24,NA,y,
4916,Wanindu,Wanindu Hasaranga,29-07-1997,m,right-hand-bat,legbreak,Bowling Allrounder,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png,4,69,94,RR,n,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Waniya.jpg/500px-Waniya.jpg
6403,Pathum,Pathum Nissanka,18-05-1998,m,right-hand-bat,does not bowl,Top Order Batter,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png,18,77,84,DC,n,
100,Jason,Jason Holder,05-11-1991,m,right-hand-bat,right-arm-fast,Bowling Allrounder,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,69,138,89,GT,n,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Jason_Holder.jpg/500px-Jason_Holder.jpg
102,Devendra,Devendra Bishoo,06-11-1985,m,left-hand-bat,legbreak,Spinner,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,36,42,7,NA,y,https://upload.wikimedia.org/wikipedia/commons/c/cf/Devendra_Bishoo.jpg
103,Kraigg,Kraigg Brathwaite,01-12-1992,m,right-hand-bat,right-arm-offbreak,Top Order Batter,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,100,10,0,NA,n,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Kraigg_Brathwaite_batting_at_Perth_Stadium%2C_First_Test_Australia_versus_West_Indies%2C_2_December_2022_02.jpg/500px-Kraigg_Brathwaite_batting_at_Perth_Stadium%2C_First_Test_Australia_versus_West_Indies%2C_2_December_2022_02.jpg
104,Roston,Roston Chase,22-03-1992,m,right-hand-bat,right-arm-offbreak,Bowling Allrounder,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,57,69,52,NA,n,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Roston_Chase_batting_at_Perth_Stadium%2C_First_Test_Australia_versus_West_Indies%2C_2_December_2022_09.jpg/500px-Roston_Chase_batting_at_Perth_Stadium%2C_First_Test_Australia_versus_West_Indies%2C_2_December_2022_09.jpg
108,Shimron,Shimron Hetmyer,26-12-1996,m,left-hand-bat,does not bowl,Middle Order Batter,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,16,57,75,RR,n,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Shimron_Hetmyer.jpg/500px-Shimron_Hetmyer.jpg
109,Shai,Shai Hope,10-11-1993,m,right-hand-bat,does not bowl,Wicketkeeper,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,46,148,60,DC,n,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Shai_Hope.jpg/500px-Shai_Hope.jpg
113,Kemar,Kemar Roach,30-06-1988,m,right-hand-bat,right-arm-fast,Medium Pacer,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,88,95,11,DC,n,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Kemar_Roach_%28cropped%29.jpg/500px-Kemar_Roach_%28cropped%29.jpg
115,Alzarri,Alzarri Joseph,20-11-1996,m,right-hand-bat,right-arm-fast,Medium Pacer,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,40,81,45,RCB,n,
116,Evin,Evin Lewis,27-12-1991,m,left-hand-bat,does not bowl,Top Order Batter,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,0,70,67,LSG,n,
118,Rovman,Rovman Powell,23-07-1993,m,right-hand-bat,right-arm-fast,Middle Order Batter,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,0,51,110,KKR,y,
119,Marlon,Marlon Samuels,05-02-1981,m,right-hand-bat,right-arm-offbreak,Batting Allrounder,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,71,207,67,DD,y,https://upload.wikimedia.org/wikipedia/commons/6/6c/Chicago_Tornadoes_Marlon_Samuels.jpg
123,Carlos,Carlos Brathwaite,18-07-1988,m,right-hand-bat,right-arm-fast,Bowling Allrounder,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,3,44,41,KKR,y,https://upload.wikimedia.org/wikipedia/commons/2/20/Carlos_Brathwaite.jpg
124,Darren,Darren Bravo,06-02-1989,m,left-hand-bat,right-arm-fast,Top Order Batter,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,56,122,26,KKR,y,
125,Kieron,Kieron Pollard,12-05-1987,m,right-hand-bat,right-arm-fast,Batting Allrounder,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,0,123,101,MI,y,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Kieron_Pollard.jpg/500px-Kieron_Pollard.jpg
127,Andre,Andre Russell,29-04-1988,m,right-hand-bat,right-arm-fast,Batting Allrounder,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,1,56,86,KKR,y,https://upload.wikimedia.org/wikipedia/commons/9/9f/Andre_Russell_%281%29.jpg
128,Sherfane,Sherfane Rutherford,15-08-1998,m,left-hand-bat,right-arm-fast,Middle Order Batter,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,0,22,46,GT,n,
383,Chris,Chris Gayle,21-09-1979,m,left-hand-bat,right-arm-offbreak,Top Order Batter,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,103,301,79,PBKS,y,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Two_views_of_Chris_Gayle_%2848020785077%29.jpg/500px-Two_views_of_Chris_Gayle_%2848020785077%29.jpg
439,Dwayne,Dwayne Bravo,07-10-1983,m,right-hand-bat,right-arm-fast,Bowling Allrounder,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,56,122,26,CSK,y,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Bravo_at_IIFA_2017_Green_Carpet.jpg/500px-Bravo_at_IIFA_2017_Green_Carpet.jpg
634,Samuel,Samuel Badree,08-03-1981,m,right-hand-bat,legbreak,Spinner,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,0,0,52,RCB,y,
719,Sheldon,Sheldon Cottrell,19-08-1989,m,right-hand-bat,left-arm-fast,Medium Pacer,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,2,38,45,KXIP,y,
728,Alick,Alick Athanaze,07-12-1998,m,left-hand-bat,right-arm-offbreak,Top Order Batter,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,17,17,15,NA,n,
730,Justin,Justin Greaves,26-02-1994,m,right-hand-bat,right-arm-fast,Medium Pacer,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,14,21,2,NA,n,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Justin_Greaves_%28cropped%29.jpg/500px-Justin_Greaves_%28cropped%29.jpg
733,Brandon,Brandon King,16-12-1994,m,right-hand-bat,does not bowl,Top Order Batter,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,6,58,78,NA,n,
736,Nicholas,Nicholas Pooran,02-10-1995,m,left-hand-bat,does not bowl,Wicketkeeper,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,0,61,106,LSG,n,
739,Lendl,Lendl Simmons,25-01-1985,m,right-hand-bat,right-arm-fast,Top Order Batter,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,8,68,68,MI,n,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Lendl_Simmons.jpg/500px-Lendl_Simmons.jpg
758,Sunil,Sunil Narine,26-05-1988,m,left-hand-bat,right-arm-offbreak,Spinner,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,6,65,51,KKR,y,https://upload.wikimedia.org/wikipedia/commons/e/ee/Sunil_Narine.jpg
764,Dwayne,Dwayne Smith,12-04-1983,m,right-hand-bat,right-arm-fast,Top Order Batter,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,10,105,33,GL,y,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/DWAYNE_SMITH.jpg/500px-DWAYNE_SMITH.jpg
767,Darren,Darren Sammy,20-12-1983,m,right-hand-bat,right-arm-fast,Bowling Allrounder,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,38,126,68,SRG,y,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/DARREN_SAMMY.jpg/500px-DARREN_SAMMY.jpg
2021,Brian,Brian Lara,02-05-1969,m,left-hand-bat,legbreak,Top Order Batter,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,131,299,0,NA,y,https://upload.wikimedia.org/wikipedia/commons/9/92/Brian_Lara_at_2012_Mumbai_Marathon_pre_bash.jpg
2027,Shivnarine,Shivnarine Chanderpaul,16-08-1974,m,left-hand-bat,legbreak,Top Order Batter,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,164,268,22,NA,y,https://upload.wikimedia.org/wikipedia/commons/0/03/Shivnarine_Chanderpaul.jpg
2201,Ravi,Ravi Rampaul,15-10-1984,m,left-hand-bat,right-arm-fast,Medium Pacer,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,18,92,27,RCB,y,https://upload.wikimedia.org/wikipedia/commons/2/27/Ravi_Rampaul.jpg
5252,Odean,Odean Smith,01-11-1996,m,right-hand-bat,right-arm-fast,Medium Pacer,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,0,9,27,PBKS,n,
5255,Rahkeem,Rahkeem Cornwall,01-02-1993,m,right-hand-bat,right-arm-offbreak,Bowling Allrounder,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,10,0,0,NA,n,https://upload.wikimedia.org/wikipedia/commons/4/4c/Rahkeem_Cornwall_collects_first-ever_CPL_century_%28cropped%29.png
9657,Jayden,Jayden Seales,10-09-2001,m,left-hand-bat,right-arm-fast,Medium Pacer,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png,26,29,9,NA,n,
